"","income","predi_test_aver","preds_base"
"12734","1",0.0507487320694141,0.0495974888749479
"12739","0",0.21197352516094,0.187917920976965
"12747","0",0.291986966399064,0.275293575153795
"12753","0",0.0606582181667783,0.0626908465084259
"12760","1",0.368040872813704,0.377775724945723
"12762","1",0.495046931710805,0.521579870637938
"12786","0",0.0221870938793413,0.0204095944592245
"12804","0",0.2244242904415,0.223363200933948
"12817","0",0.371079352824615,0.372843509712093
"12822","1",0.745270487471471,0.742220268279126
"12824","0",0.276884219437683,0.274871530114711
"12828","0",0.0273876536048666,0.0251579029135855
"12833","1",0.837979989463286,0.830570104015387
"12841","1",0.255871517671446,0.260067274022963
"12844","0",0.823724161039772,0.817580200231312
"12846","0",0.603935036229893,0.588733025206195
"12858","0",0.000546174225632744,0.000635051516243214
"12880","0",0.204983891807488,0.188205016875124
"12888","0",0.450893868695259,0.450348107066119
"12903","0",0.00432672614528018,0.00455260918048514
"12907","0",0.00166568700296956,0.00163960864202883
"12908","0",0.0279115657940235,0.0243420552999092
"12920","0",0.490492253354406,0.518975730707304
"12922","0",0.406786882274567,0.389320465450272
"12928","0",0.406986727252888,0.413564701121592
"12942","1",0.285549879597656,0.289385425560208
"12946","0",0.0503490644845396,0.0456499123162936
"12948","1",0.391773686126556,0.386454801454736
"12949","0",0.362403637783719,0.357795352077894
"12952","0",0.0294031364024071,0.0306966523796486
"12957","0",0.790003104514222,0.79746372150857
"12962","0",0.0184772975405356,0.0234900213513451
"12965","0",0.00887202126041771,0.00921539901827374
"12984","1",0.835453237928902,0.83939896874174
"12998","0",0.182326627303795,0.168187765507353
"12999","0",0.0172173601482679,0.0167528557032028
"13018","0",0.189884680654846,0.17516673085048
"13019","0",0.00351559407508417,0.00372921686957646
"13029","1",0.460618688516289,0.46292120367763
"13034","1",0.317118849839989,0.31711877388161
"13036","0",0.00524783735962521,0.0056866155940586
"13042","0",0.0424565718804418,0.0429037481582857
"13052","0",0.0624972856705244,0.0613507564793967
"13060","0",0.286819756863843,0.306318256428719
"13061","0",0.0759062288144918,0.0789596601234059
"13062","1",0.867767733624222,0.872236680526519
"13069","1",0.371728503116806,0.372646583069718
"13072","0",0.279567188071998,0.273337299664956
"13076","1",0.686928393025657,0.682350363602918
"13077","0",0.306441661495717,0.309981608345159
"13081","0",0.202557774677244,0.202968423646103
"13083","0",0.0324333161239765,0.0312279985991197
"13095","0",0.00657610156683948,0.00776112749792654
"13096","0",0.12755214581348,0.130480901845459
"13101","0",0.179035259658408,0.185675881094496
"13107","0",0.335677894589059,0.343275233566972
"13108","0",0.0916426825528536,0.0795528554792781
"13131","0",0.00792428360916507,0.00965856570300836
"13133","0",0.0584188951379538,0.0602001703355904
"13139","0",0.256577024540204,0.256166922303674
"13156","0",0.00931435017042053,0.010840304350567
"13157","0",0.105162991621305,0.106062970000813
"13161","0",0.0637053821198207,0.0586470222156681
"13163","0",0.679279127675171,0.703257147174687
"13167","0",0.19913372978607,0.204820740066998
"13172","0",0.179227357326639,0.156189381241396
"13178","0",0.0429808922937517,0.0429350600854649
"13180","0",0.362326492156094,0.365178541233502
"13193","1",0.402258285975432,0.425453249754376
"13198","0",0.0288928049755499,0.0294925870517521
"13210","1",0.207108516994712,0.20953747337472
"13211","0",0.148077134076914,0.150803863784778
"13213","0",0.576179937749085,0.577961212069074
"13216","0",0.0051900284593511,0.00579697980685823
"13219","1",0.0270865194165926,0.0237721883883513
"13223","0",0.358338790466951,0.373952857859684
"13226","0",0.142366392885844,0.152289409311688
"13232","1",0.629768078735066,0.645051579037401
"13233","0",0.206964852958537,0.211555617844142
"13235","0",0.00104397751406574,0.00130484626970026
"13236","0",0.00098811184139773,0.00128809032073367
"13244","0",0.0450237683626079,0.0510679121606915
"13249","0",0.187477348332363,0.197167038375874
"13254","0",0.0669912425783113,0.0667967203606135
"13262","1",0.251126780705274,0.255372602303818
"13267","0",0.901839180208271,0.905580370284106
"13272","0",0.588513705037407,0.596116324394901
"13290","0",0.0790998039055612,0.0749333373418797
"13299","0",0.00835275505520613,0.00865740218995323
"13302","1",0.623911280774211,0.639412797567726
"13314","0",0.23274026585744,0.237157746302051
"13320","0",0.00368612446298455,0.00405563559371703
"13342","0",0.0164359151097409,0.0155890417771586
"13347","1",0.287970082797277,0.277836761242804
"13359","1",0.854434261767438,0.864435589494488
"13361","1",0.761903932211259,0.768944553752199
"13362","0",0.255755020523862,0.259414929541859
"13364","0",0.0459829315765454,0.0497155642781787
"13366","0",0.224529043538042,0.223846976922463
"13390","1",0.951435841217121,0.947929209603499
"13409","1",0.815030609543047,0.809076169560307
"13411","0",0.510343776464124,0.494338839598577
"13413","0",0.0913596945762642,0.0867420029116331
"13422","1",0.993896358982232,0.993330160616542
"13432","1",0.149042823188754,0.13432845753756
"13450","0",0.0478387678166485,0.0465150556421846
"13457","0",0.146236406199634,0.133533120586302
"13461","0",0.210534828544527,0.205524464401258
"13463","1",0.891198597034292,0.895597026760069
"13473","0",0.00185222368373145,0.00230196324087372
"13474","0",0.0209712187286123,0.0222363383463146
"13484","0",0.232667051098376,0.237526378934795
"13485","0",0.0617910910404203,0.0654430547290534
"13486","0",0.270341018284727,0.284804387271485
"13489","0",0.0222149597480137,0.0217201699348179
"13495","1",0.987550780337246,0.986606499114714
"13502","0",0.00320903865268426,0.00355079986910177
"13504","0",0.00470733456347668,0.00589083281335502
"13509","0",0.00294400415317736,0.00300253872102767
"13510","0",0.0297135188640883,0.0305831141833208
"13524","1",0.538167223588664,0.545523452340635
"13530","0",0.0134877610899244,0.0133687083901284
"13538","0",0.0357378590862839,0.0346418362363696
"13541","1",0.570190302655458,0.563013424012451
"13550","0",0.0113680690691288,0.0121538460984039
"13551","0",0.395993232183145,0.394427746324745
"13563","0",0.328157237918642,0.331360127267772
"13564","0",0.0165816590563608,0.0206095266709795
"13575","1",0.609854516413151,0.605105493046517
"13577","1",0.305036328421104,0.307294492396409
"13586","1",0.998733550489224,0.998541438423439
"13596","1",0.163142747405343,0.16385279546942
"13599","1",0.835360810062245,0.82937972496999
"13601","0",0.0125298697946614,0.0141473350016473
"13606","0",0.228293253637876,0.23274654701796
"13608","0",0.00518929703160776,0.00568930565738193
"13611","0",0.255867355507059,0.227909980494367
"13612","0",0.476254352777462,0.485889113723382
"13613","1",0.344786952361817,0.326464475368395
"13631","0",0.306832644007108,0.31064246672174
"13632","1",0.990733723672031,0.989706523912108
"13638","0",0.0123190897671928,0.0147587097642166
"13643","0",0.010562889327407,0.010684952983528
"13644","0",0.113022915441977,0.111234865357196
"13676","1",0.445658215477129,0.466385618538615
"13694","0",0.00943186665230306,0.0112510819274588
"13701","1",0.409701449173564,0.418919542653392
"13715","0",0.550914076246888,0.537939017294426
"13719","0",0.125806681544369,0.131301253716785
"13720","0",0.362263422113814,0.374530700589296
"13721","0",0.0143073389698142,0.0167681110426517
"13723","1",0.766417796358376,0.773275983188717
"13724","0",0.00581765516846962,0.00627207457917208
"13728","0",0.101656207012694,0.0963948961874357
"13738","0",0.00489427129182058,0.00518809039775117
"13745","1",0.143669473286494,0.132233646455076
"13746","1",0.0620453352145791,0.0660088740149906
"13747","0",0.00301650476160154,0.00285384122161082
"13749","1",0.730253563903569,0.74369013212807
"13750","0",0.0455974972645548,0.0421924905062636
"13764","0",0.0411530085930615,0.0456150316035991
"13775","0",0.0199743923992566,0.0211938431098508
"13784","0",0.465335653889173,0.460793921492625
"13787","0",0.0225058747985377,0.023430717726533
"13791","1",0.422560410269399,0.463532998920067
"13802","0",0.023659106149162,0.0237462436348711
"13817","0",0.039693274557204,0.042526555517575
"13821","1",0.898613527662342,0.894323628520916
"13823","0",0.436533456486451,0.44142050789167
"13833","0",0.0999486768823535,0.0916707565304225
"13836","1",0.036802695926552,0.042683876891584
"13840","1",0.426013695838401,0.420948019333509
"13850","0",0.00192407613265974,0.00215131939836457
"13870","0",0.000422820163732753,0.000541477418862652
"13873","0",0.00401105691988788,0.00439571884584434
"13878","0",0.510236744075809,0.502662830261484
"13879","1",0.159770526324959,0.169356833207817
"13881","0",0.59288423977109,0.591248140956652
"13929","1",0.215783816277094,0.220756341903336
"13934","0",0.00885073478359774,0.00994424577532065
"13940","1",0.444721208869613,0.409431416912449
"13943","0",0.183571091591838,0.193025308315576
"13946","0",0.0105688606614141,0.0102474498994869
"13955","0",0.0515776966299842,0.047784221354356
"13966","1",0.456315815110354,0.453964973321637
"13967","0",0.0162630146908425,0.0157425623699549
"13977","1",0.998452879269207,0.998413575783196
"13984","0",0.00265224814143511,0.00295931737361701
"14022","0",0.004684522757703,0.00506019677077254
"14025","0",0.00557999784656696,0.00559075837193839
"14027","0",0.105160461611719,0.11293233021925
"14028","0",0.190952058501377,0.1951585094979
"14030","1",0.806085893531722,0.799630787058286
"14041","1",0.867147406788358,0.875446485700028
"14045","0",0.293507480352274,0.294508107317832
"14053","1",0.622750957507522,0.6251667733432
"14068","0",0.0264304089861292,0.0280268054294891
"14075","1",0.878124643531642,0.855204488480494
"14079","0",0.0788599119375117,0.0763936017464499
"14082","0",0.0116994783746949,0.0142485938527969
"14086","0",0.004805013866702,0.0054658148672198
"14092","0",0.313616851471172,0.321097622975287
"14102","1",0.86907055484874,0.87454858534688
"14109","0",0.673268623551681,0.662848630916875
"14114","0",0.556912249409811,0.559308749133671
"14117","0",0.508095605078912,0.522996793167368
"14118","1",0.369547055382556,0.367732584212467
"14119","0",0.0207211705289244,0.0182506624945084
"14127","0",0.589099317543211,0.612058197510769
"14135","0",0.00127003967203666,0.00164578286274487
"14140","0",0.180778153946587,0.187183669211966
"14149","1",0.281388100377836,0.267121297894407
"14158","1",0.450076215064444,0.446398820542647
"14161","0",0.033556780459774,0.0322038559906507
"14162","0",0.00493937358746372,0.00552085108513405
"14167","0",0.0314412210852591,0.032847572536061
"14168","0",0.00234032153360544,0.00261847894713366
"14185","1",0.93654168760546,0.937666771432825
"14188","0",0.0171200486771857,0.0166765426787925
"14193","0",0.358246014305907,0.332001170435012
"14201","0",0.019480313793025,0.0208104849439962
"14208","0",0.0113166673941718,0.0115658487149658
"14209","0",0.00252335085407541,0.00277801788230219
"14211","1",0.776131387902618,0.775674211790992
"14230","1",0.724424303362344,0.718207390550367
"14233","0",0.0246995310612596,0.0231667931017061
"14254","0",0.141819911735056,0.143749587786804
"14257","0",0.0264014150833694,0.0236797703613774
"14265","0",0.268266978200512,0.274800536373639
"14267","0",0.0817180055733496,0.0775722930970554
"14272","0",0.259450945758217,0.260341588340526
"14282","0",0.00824151307170762,0.00965034362445655
"14289","0",0.00760201415667376,0.00903435609240262
"14303","0",0.21006093557263,0.202363847194509
"14321","1",0.784260606071546,0.79584590448589
"14324","0",0.1659172879304,0.170398740980832
"14327","0",0.189051254119747,0.211928906777272
"14329","0",0.0254594928952809,0.0243108077690219
"14330","0",0.0170259455591528,0.0167896133379351
"14336","0",0.0445694994291072,0.0440254891473223
"14339","1",0.249095805484257,0.250779169093624
"14351","1",0.208385003798091,0.217101813060315
"14357","0",0.0959089193380674,0.100416416347173
"14366","0",0.236953562758624,0.254989560099571
"14372","0",0.114979847673296,0.123146306410487
"14378","0",0.0161917908089752,0.0169144014360111
"14380","0",0.0320633059892414,0.0302024213417294
"14384","1",0.577829361309302,0.573065125317259
"14392","0",0.507454052238581,0.52825640340853
"14393","1",0.710707796345994,0.714612068053734
"14407","0",0.181876711644656,0.184353963702216
"14408","1",0.837835681211958,0.842007689774527
"14422","0",0.00320631327152637,0.00394788730126481
"14428","0",0.578090282465511,0.577500426651727
"14431","0",0.011438713409978,0.0137255274656598
"14432","0",0.0359006003982257,0.0302214143592868
"14438","0",0.00282609330214501,0.00290687941824344
"14441","0",0.0733663118132817,0.0706660749325875
"14443","0",0.0281026994844035,0.0276762307647505
"14444","0",0.437753432459716,0.435784805197473
"14453","0",0.199053572143932,0.191102465720141
"14455","1",0.25282566697062,0.259942291856713
"14459","0",0.000183505282835609,0.000221382962681018
"14461","0",0.0456488994713365,0.0526780508511032
"14482","0",0.723667567661325,0.732242542846391
"14487","0",0.00313720269627872,0.00337169101503193
"14497","0",0.00416668418684193,0.0043453963695384
"14498","0",0.00908424158977746,0.0107209319065811
"14516","0",0.732954086879281,0.748640045955556
"14519","0",0.904334393691978,0.900822263381558
"14520","0",0.164804935483139,0.171288708640847
"14523","0",0.0334954824287336,0.0390435699689221
"14525","0",0.339200223585783,0.341627265808166
"14534","0",0.00471128125151635,0.00451829692735986
"14555","0",0.000367351910878909,0.00046944701394015
"14568","0",0.298689603708323,0.271096819197152
"14571","0",0.080557004668953,0.0859093992927087
"14594","0",0.00753260270538669,0.00825147964019945
"14596","1",0.0733282817452767,0.0726421119395148
"14599","1",0.353067413666599,0.340577649033977
"14600","0",0.00780648803435642,0.00795570354367178
"14609","0",0.0445656255682267,0.046688375597252
"14610","1",0.402231512514667,0.39658325268753
"14626","1",0.135606946164537,0.13903519777638
"14636","0",0.01314905712246,0.0133211443093541
"14637","0",0.627613672040631,0.612277490381282
"14641","1",0.642115786108418,0.641820073209967
"14643","0",0.051983946340095,0.0464104611582781
"14646","0",0.333707269834272,0.336819848381307
"14649","1",0.0991702810592585,0.102394835385855
"14658","0",0.0885582802114606,0.0772850189404117
"14661","1",0.678531725958425,0.672888935138039
"14665","0",0.00167292665859972,0.00207981510508978
"14666","0",0.00430202713490289,0.00522679885165292
"14667","0",0.276986725064119,0.279606156715444
"14678","0",0.0352958313203382,0.0361859288439709
"14707","0",0.0124071926013752,0.0140147314717153
"14708","0",0.0751491147267103,0.0716541785165063
"14709","1",0.801643238782066,0.794045654736157
"14717","0",0.10724053952771,0.10144215778997
"14724","0",0.0203204366309977,0.0193224290953097
"14725","1",0.676915803377661,0.68659405172659
"14726","0",0.104054578586527,0.107376562912647
"14729","0",0.0386852155577298,0.0381116316623819
"14733","0",0.0264113219609528,0.0303397013155604
"14734","1",0.450698552514051,0.436445465197419
"14743","0",0.23274026585744,0.237157746302051
"14745","0",0.0150740513111186,0.0133319220598023
"14746","0",0.48994498908514,0.473523376045043
"14758","1",0.0220512754748586,0.0189469309146691
"14759","0",0.011607375498077,0.0119160842275649
"14766","0",0.0481218769925444,0.0417632605139352
"14768","0",0.00678894643627128,0.00759398912051641
"14774","0",0.012973194017899,0.0154425691057394
"14778","0",0.162148803678829,0.167721882609656
"14787","0",0.0376830486925283,0.0401550217436934
"14793","0",0.19336807054841,0.204889650581735
"14798","1",0.133174292007724,0.137248465200396
"14806","1",0.653434021395248,0.645861342345134
"14816","1",0.443115346593059,0.4371548141371
"14820","0",0.203146859889899,0.209783108561532
"14823","1",0.704530684782028,0.718167199485268
"14824","0",0.135419980323885,0.138154671331095
"14838","0",0.0110670900199845,0.00922371718503054
"14842","1",0.715995065195433,0.71193628525553
"14851","1",0.509557003682789,0.516510619435604
"14859","1",0.981712524841647,0.979618317103643
"14860","1",0.493636712471857,0.492358892309753
"14861","0",0.0090035801289422,0.0108724454589855
"14862","1",0.180211873927508,0.189911333742787
"14866","1",0.343432525360403,0.338024139845529
"14871","0",0.046976363060941,0.0398844349336188
"14874","0",0.344830710829088,0.347168320505528
"14877","0",0.664266171388225,0.654459583600964
"14885","0",0.308901225860773,0.310368183608231
"14887","1",0.167220509441839,0.146176074128832
"14891","1",0.698752249252174,0.692722912841682
"14903","1",0.491724820397042,0.502935085784333
"14905","0",0.0152241938885759,0.0169422531888865
"14926","0",0.101481319631073,0.0982425499735134
"14936","0",0.046071814467102,0.0613495868869943
"14955","0",0.0462601525470031,0.048626333204695
"14967","0",0.0132029862262249,0.0133172162825392
"14968","0",0.0204787586101433,0.0211421023007866
"14970","1",0.865012592740518,0.859620190141473
"14975","0",0.00697918844548896,0.00561662419472133
"14977","0",0.208731346395792,0.187668682069997
"14983","0",0.131821518111262,0.128162533264606
"14985","0",0.165338309866661,0.173663578972415
"14987","0",0.00192407613265974,0.00215131939836457
"14993","0",0.00293353390049718,0.00334655477690349
"14994","0",0.00159743789893829,0.0017255335449993
"15032","0",0.382039252177214,0.36864963666521
"15038","0",0.223097697907461,0.229984119008254
"15043","0",0.615779579946892,0.619765599174769
"15044","0",0.182363467739108,0.19443227145305
"15047","1",0.796742885951004,0.79471263021436
"15056","0",0.157081938563939,0.160364347959214
"15058","0",0.0196181133809741,0.0206725669227849
"15059","0",0.318843009849452,0.316763932803027
"15065","0",0.18267528980233,0.170786804643033
"15067","0",0.088008788029105,0.0841282285793149
"15077","0",0.276305385689166,0.286364013918357
"15080","1",0.807008665188777,0.798695190058852
"15090","1",0.694688197550725,0.688883475874829
"15091","0",0.690274966194415,0.684538039472609
"15117","0",0.0285281583544723,0.0292259030548474
"15118","0",0.237230836949768,0.241059745930044
"15127","1",0.686928393025657,0.682350363602918
"15129","0",0.00966830661372119,0.0115273925726269
"15130","0",0.128634823288559,0.133447376441157
"15134","0",0.504170761744356,0.518323713022018
"15138","1",0.15725556204568,0.159908047420453
"15141","0",0.365852809705998,0.359945150669876
"15144","0",0.361974829352501,0.364036854720935
"15149","1",0.31362489112791,0.317548614190072
"15153","0",0.00919887056812907,0.0111736940349341
"15162","0",0.013537265499385,0.0152722403991652
"15165","0",0.282259588022733,0.291570331121664
"15169","0",0.0017461913873538,0.00190264277239171
"15170","0",0.00850016375797363,0.00953084053358411
"15174","0",0.880651481989741,0.888411840967895
"15177","1",0.683644043396487,0.699383747956745
"15183","0",0.161437653861456,0.1420563196949
"15213","1",0.465159941214835,0.463564574726771
"15218","0",0.302822729463704,0.311747984163134
"15219","0",0.0563221749796502,0.0571772317589187
"15228","1",0.733575222014573,0.741755520471451
"15232","0",0.0412779886313473,0.0395919385833059
"15236","0",0.000656266025552458,0.000729211598814504
"15242","0",0.0433960450883597,0.0415501731175272
"15244","0",0.0980753708506463,0.101522476706214
"15245","0",0.0103233452878547,0.00995154333494167
"15263","0",0.417660455300809,0.422222528753659
"15292","1",0.606129058655362,0.622269508839193
"15296","0",0.382687639697717,0.384989683408028
"15309","1",0.318997287302208,0.325333010347592
"15311","1",0.960692401915935,0.963498976259018
"15324","0",0.0141222559064924,0.0157879574272598
"15327","0",0.634216408676088,0.628292215102965
"15338","0",0.295060088323581,0.32799871044102
"15342","0",0.34909737486958,0.350585290310836
"15345","0",0.219580249240498,0.224096769848279
"15349","0",0.437827110170126,0.436944006381283
"15357","0",0.0142984353253753,0.0142805012113376
"15358","0",0.0603723316818086,0.0629012846894294
"15361","0",0.0150449744401357,0.0146455761304335
"15366","1",0.834448539378646,0.821953189427282
"15374","0",0.0239442622901828,0.029135460517443
"15387","0",0.42622396565704,0.426185920028936
"15396","0",0.0302169002171271,0.0322553216558902
"15397","0",0.0967398301224869,0.102632987894103
"15404","0",0.0367811286083991,0.0338957780460825
"15411","1",0.667687395963444,0.667474077128082
"15419","0",0.184797995648221,0.192136133355041
"15421","0",0.433253916194046,0.441038352893882
"15425","0",0.208377639630822,0.230935297783357
"15426","0",0.0157044324262753,0.0173252897832598
"15429","0",0.145497478850995,0.140140127342265
"15440","1",0.709184433967215,0.703070598495169
"15445","0",0.484323008621854,0.489647752075839
"15446","0",0.0582610425040394,0.0572454144292914
"15461","0",0.0073816853323847,0.00847846307144746
"15468","0",0.00330869820817842,0.00346220127315613
"15473","0",0.0110444026370338,0.0113899047861627
"15475","0",0.040983708740381,0.0368800224537853
"15477","1",0.771446765510417,0.78083571226339
"15478","0",0.0158127326598117,0.0156165113058017
"15479","0",0.0069595188639441,0.00778119354813595
"15485","0",0.0291440138940253,0.0319387371108925
"15486","0",0.0037139867061711,0.00355886794928034
"15493","1",0.491261214708053,0.490196994850644
"15494","0",0.0712700793225284,0.0754095463521282
"15499","0",0.0299466424220481,0.0270673913916006
"15500","1",0.783870791467377,0.790023650283074
"15503","0",0.0094227925420605,0.00964110414341916
"15512","1",0.0610579796294206,0.0594380361318351
"15519","0",0.00206123191894386,0.00237548867687853
"15528","1",0.426348499314487,0.453842981702086
"15536","0",0.555077529672758,0.56150224475497
"15537","0",0.00414014477039727,0.00459906956041909
"15539","0",0.168594518773705,0.164444587974674
"15541","0",0.00562550267870345,0.00519386669377634
"15561","1",0.457942048477181,0.4667503301148
"15570","1",0.510226289804071,0.504597139934869
"15575","0",0.00221917933782266,0.00214957084175266
"15589","1",0.437216050524666,0.438438820098637
"15593","0",0.00107079224067443,0.00120686822946067
"15603","1",0.306474235096413,0.308937594140335
"15605","0",0.00678894643627128,0.00759398912051641
"15619","0",0.402111912445679,0.409908211391667
"15623","1",0.422320822694197,0.42461504808425
"15631","0",0.118167934441308,0.124102912475033
"15635","0",0.0042419469844687,0.00483769211277181
"15637","0",0.0485609441615514,0.051850870771777
"15638","0",0.396622594604122,0.389690782873426
"15639","0",0.00188869059807828,0.00215240854518873
"15646","1",0.663646881399349,0.685453818203832
"15654","0",0.0084935148058012,0.00857879999549353
"15655","0",0.0183083686403356,0.0176597519993934
"15659","0",0.070191055998225,0.0727660499337757
"15662","0",0.745841275441994,0.757324122701352
"15666","0",0.17969497277277,0.190509479814922
"15667","0",0.0415474830671796,0.0370649640059818
"15675","1",0.604232118507525,0.602314056868901
"15676","0",0.331773821045124,0.329918200168402
"15678","0",0.00977361383802938,0.00970141920158366
"15685","0",0.0636428376109744,0.0696141765451184
"15687","0",0.00805845525713364,0.01084622098902
"15689","0",0.0106771831777018,0.0129233972991412
"15690","1",0.99196717531471,0.992465497572548
"15694","0",0.0441194368419416,0.0415431696737843
"15714","0",0.568874784443521,0.575360883763945
"15717","0",0.0523126020724356,0.0566706076850567
"15722","0",0.0836250751575044,0.0726550045403867
"15727","0",0.0229771830583725,0.022948975675192
"15736","0",0.510308923300605,0.497851656773811
"15745","0",0.0019550265700347,0.00235425276966451
"15759","0",0.352406677282883,0.360985887299188
"15764","0",0.721528674179877,0.72434073305916
"15767","0",0.399600542592015,0.407961010617077
"15769","0",0.0126555792755579,0.0150738431272623
"15778","0",0.175876148452406,0.168335053357401
"15782","0",0.00726250858676325,0.00818609830364796
"15791","0",0.0269620850848052,0.0280768030683843
"15794","0",0.00237109183064632,0.00269854760103742
"15797","0",0.0518069963093081,0.0546174124240698
"15811","0",0.0555240182919951,0.0498175096534052
"15813","0",0.0105372627026167,0.0115293050876923
"15816","1",0.618647044228993,0.608364829997013
"15823","0",0.00570624814011176,0.00642271471807052
"15829","0",0.00187497926329275,0.00205346858674172
"15834","1",0.953700418264375,0.94864172320045
"15836","0",0.0173606922031041,0.0164210827710074
"15839","0",0.00482935760581686,0.00483486302734763
"15859","0",0.0461886066062901,0.0412723103757635
"15873","0",0.0322028554452534,0.0306797134969361
"15883","0",0.209543696837934,0.217905718513517
"15889","0",0.000372334261899488,0.000476483252559024
"15894","0",0.0124255879001508,0.0133756002087276
"15908","0",0.00394888083671199,0.00364310001813131
"15918","1",0.990024310417933,0.989949389222116
"15921","0",0.0136464572600412,0.0142589799193444
"15933","0",0.00343325852978281,0.00367643231052928
"15935","0",0.0222089992592465,0.0189220244972508
"15942","0",0.00318813874789981,0.00341637378626284
"15956","1",0.660635102846062,0.654999956727305
"15957","1",0.790984625061691,0.786725792864226
"15958","0",0.044132219543651,0.0476503508630786
"15966","0",0.0313359968963969,0.0308637275538185
"15977","0",0.0473723117571472,0.0459946620492512
"15985","0",0.0596421795515493,0.0585843534766822
"15986","0",0.733498551759297,0.733030221501059
"15994","0",0.000715261038676257,0.000820410832479336
"16006","0",0.00942417384053994,0.00911204250137476
"16012","0",0.00992565096718633,0.009800636496117
"16015","0",0.0684474393222649,0.0668112084658467
"16020","0",0.00251036417848458,0.00283166856728657
"16022","1",0.991643894821432,0.991515664451929
"16087","0",0.0112556803941414,0.0107929359997254
"16102","1",0.71638026432794,0.725484442332097
"16113","0",0.137148784448844,0.132772378001094
"16130","0",0.119324920796368,0.121989481891436
"16134","0",0.0974851338327975,0.0874913571062133
"16136","0",0.009616601106738,0.00968793700742404
"16137","0",0.0143202164414865,0.0139538760852187
"16158","1",0.314798293208746,0.32092394936806
"16160","0",0.724424303362344,0.718207390550367
"16167","0",0.0156086854667392,0.0152102708667529
"16173","0",0.587551734314204,0.589564691930178
"16175","1",0.861328228014088,0.849149502589449
"16190","0",0.0270134204923047,0.0256865592048567
"16201","0",0.233277734435809,0.229658400751958
"16206","1",0.150022817075054,0.160028416415167
"16217","0",0.00307708892064738,0.00335657949899724
"16234","0",0.193973162259512,0.187367469483964
"16237","0",0.15035719733456,0.157429679487644
"16254","0",0.0685834230119068,0.0589764811189998
"16261","0",0.0284530601194302,0.0255960929132362
"16276","0",0.0518725429049471,0.0648766817059946
"16287","0",0.831055280544375,0.828485936935822
"16294","0",0.00966290367841525,0.0106989895653046
"16299","0",0.0154456168250611,0.0160905779281197
"16322","0",0.0657467246134306,0.0698043709977528
"16328","0",0.221657202843767,0.223230946559347
"16330","0",0.363919936862332,0.372383529700887
"16333","0",0.000924755683605549,0.00107011729354911
"16338","0",0.0836246142555883,0.0878755801331309
"16340","0",0.330499754741874,0.335318821215092
"16345","1",0.782972103729495,0.790155798538169
"16347","0",0.228293253637876,0.23274654701796
"16358","0",0.375287734710449,0.383193310232288
"16364","0",0.162491756006977,0.169011197818822
"16366","1",0.501445413997305,0.485031309227363
"16367","0",0.0135785482479773,0.0157440582729895
"16374","0",0.00898352098876756,0.00905839215352109
"16385","0",0.0112675136194443,0.0117139642880598
"16394","1",0.142905106545798,0.147602806845756
"16398","0",0.562227981085178,0.556387310424223
"16400","0",0.612751428903861,0.607907437819663
"16401","0",0.0244591102891337,0.024427887629605
"16403","0",0.827752268761864,0.825246875312513
"16404","0",0.0643314298393209,0.0740354540619746
"16429","0",0.00421805972345056,0.00416602051072192
"16432","0",0.0366564632048643,0.0372122651944381
"16434","0",0.0551472777711607,0.0566297200931297
"16437","0",0.33556834932651,0.340331458294649
"16444","0",0.218122353266033,0.212706452215308
"16446","1",0.708067537912007,0.697171119126348
"16457","0",0.0203223467352868,0.0202303843763364
"16466","1",0.343824787197765,0.34550072716928
"16469","0",0.283964594939717,0.271827267128089
"16471","1",0.797640628693693,0.802678876928107
"16493","1",0.23274026585744,0.237157746302051
"16494","0",0.0285970834493531,0.0255762273963924
"16500","0",0.766841607782853,0.77943296817442
"16501","0",0.00909576276121019,0.00944219359259821
"16502","0",0.189518363005006,0.173354670407754
"16503","0",0.0365239440876568,0.0391146849999517
"16504","0",0.0276853152874329,0.0271395564980087
"16512","0",0.0333066210986983,0.0356809518776436
"16526","0",0.0517232336151216,0.053557731363626
"16529","0",0.00435389411423277,0.00413865417278481
"16532","1",0.79998672880735,0.81116190674017
"16539","0",0.00545916337284563,0.00515578001018255
"16540","0",0.140774092423428,0.129740157524842
"16548","0",0.00741141459321331,0.00856679844492473
"16559","0",0.0497906240305872,0.0449521675364867
"16560","0",0.0127344937153593,0.0132230346323431
"16568","1",0.863270384627059,0.869063824361062
"16569","0",0.0473479208014536,0.0489699023929768
"16579","0",0.897235998745387,0.902855323575158
"16596","0",0.00566469295043154,0.00648045320875059
"16603","0",0.350741949951204,0.35465153847177
"16605","0",0.0105908793646871,0.0101161033127285
"16608","0",0.00583311202164609,0.00654421282701007
"16613","0",0.0826510958521618,0.0803368944738403
"16615","0",0.154067996522652,0.160295542257944
"16629","0",0.0102049522405054,0.0110679716646596
"16643","1",0.830437063943567,0.834735039616246
"16646","0",0.139324621125184,0.140190285550371
"16651","0",0.0245843501839622,0.0249152375990952
"16652","0",0.00589095220974182,0.00565266025426148
"16667","0",0.0024573161747746,0.00233142944308346
"16668","0",0.0270152060740973,0.027414549879933
"16673","0",0.112323091913031,0.110120399008894
"16677","0",0.506767813655803,0.491318773116849
"16688","0",0.206936681061738,0.211040022750973
"16689","0",0.174836327504367,0.176704458865808
"16701","0",0.0155364589520815,0.0165900864039118
"16702","0",0.193316520663835,0.190697062451558
